,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
3813,101.03247,0.78653,-103.41782,-0.62145,200.82077,-92.64729,Schottisgris,0.13807,-0.81774,10.66555,-1.14818,True,453.45345
3814,99.90037,1.03548,-103.42964,-0.65040,199.69040,-90.19100,Slängpolskorgris,-0.74885,0.57200,11.83224,-0.24909,True,447.78701
3815,98.89400,0.41125,-98.68911,-0.63791,198.67605,-88.68971,Hambogris,1.38867,0.70995,14.10195,-0.40652,True,445.12547
3816,98.48366,0.43008,-93.92129,-0.62894,198.27513,-88.58706,Hambogris,0.25778,-0.29670,11.40119,0.32413,True,445.45767
3817,99.86667,-0.30901,-96.69769,-0.65917,199.66467,-88.86011,Slängpolskorgris,-1.79600,-1.60521,8.72058,1.46056,True,450.98450
3818,99.33040,0.16010,-97.46168,-0.63734,199.11255,-88.00172,Slängpolskorgris,0.82731,-0.07698,11.13315,-2.43337,True,447.92116
3819,101.02225,-0.72840,-103.53069,-0.68586,200.82178,-93.38379,Schottisgris,2.19842,-1.90863,10.15210,-3.61998,True,453.34589
3820,100.54982,0.24939,-102.73851,-0.63044,200.33762,-90.46498,Polkagris,2.70473,1.08682,9.68552,-0.25726,True,451.37986
3821,99.60035,-0.72305,-106.41193,-0.65936,199.40625,-91.24870,Slängpolskorgris,1.20168,0.57311,11.38406,-1.33249,True,444.79576
3822,99.67214,0.39902,-95.49466,-0.64580,199.45803,-86.91627,Slängpolskorgris,2.20432,-1.28871,9.45189,-1.93201,True,450.61338
3823,101.23085,-0.45337,-101.08972,-0.63857,201.01321,-93.90796,Schottisgris,-2.12230,1.99309,11.64407,-0.95496,True,455.60937
3824,99.83568,-0.20924,-101.41474,-0.60755,199.61161,-89.24734,Slängpolskorgris,0.26861,0.25175,10.27220,1.20741,True,448.47102
3825,100.22501,-1.54279,-103.25953,-0.68663,200.04545,-88.95034,Polkagris,0.62725,0.61689,10.10523,0.98253,True,449.49530
3826,98.82963,-1.08087,-96.22239,-0.62898,198.61954,-91.70723,Hambogris,0.41339,-1.36850,9.95099,-0.80053,True,446.03696
3827,99.00774,-0.24823,-100.13580,-0.62320,198.80403,-86.20789,Slängpolskorgris,-0.04851,-0.30527,10.83986,-1.79665,True,444.97082
3828,99.66873,-0.02925,-99.84535,-0.59309,199.44111,-88.43397,Slängpolskorgris,-0.75461,-0.39043,9.69998,3.59118,True,448.42097
3829,99.72673,1.27319,-99.13433,-0.62242,199.50284,-90.61644,Slängpolskorgris,2.41399,0.14281,10.51115,-1.85773,True,449.06648
3830,98.63240,-0.63616,-91.15571,-0.61822,198.39942,-89.10702,Hambogris,-1.80687,-2.22198,9.84192,0.10768,True,447.58416
3831,98.88496,0.17240,-94.19473,-0.61971,198.65350,-88.36531,Hambogris,1.03314,-3.47613,12.78326,-1.38445,True,447.32745
3832,101.52457,0.00586,-101.87078,-0.64156,201.30897,-89.84379,Schottisgris,-0.25334,-0.23567,14.42345,-0.07038,True,456.68745
3833,101.60147,-0.18064,-99.22411,-0.62551,201.38260,-93.57383,Schottisgris,-0.90570,0.79098,9.00486,-0.93260,True,458.39529
3834,99.00087,-0.64436,-98.24568,-0.69367,198.82598,-89.57007,Slängpolskorgris,-0.90199,0.22356,10.73168,2.26922,True,445.88150
3835,98.64620,0.24744,-102.09934,-0.67545,198.44168,-89.16707,Hambogris,0.34889,0.62305,10.66582,-3.10285,True,442.18134
3836,98.93616,-0.57852,-94.21708,-0.66261,198.73736,-89.99228,Hambogris,-0.99620,0.21086,10.91612,1.63999,True,447.57227
3837,100.66060,0.71425,-98.36288,-0.64779,200.45401,-89.58372,Polkagris,-0.13505,-1.01758,10.21520,0.37910,True,454.12158
3838,99.72445,-0.66811,-101.54853,-0.65385,199.53428,-90.89920,Slängpolskorgris,-0.17754,-0.77313,11.75293,1.12503,True,447.84797
3839,99.12725,-0.47019,-99.67314,-0.68353,198.92404,-91.18794,Slängpolskorgris,-1.60175,1.81262,11.14517,-3.74383,True,445.79969
3840,100.58622,0.04274,-104.83127,-0.69066,200.39339,-91.16306,Polkagris,-0.21704,-0.76303,12.01748,0.75891,True,450.51545
3841,99.31530,-1.23962,-101.80396,-0.66294,199.10847,-91.55149,Slängpolskorgris,0.77317,-0.36841,12.61248,-2.13110,True,445.67451
3842,98.66242,-0.03422,-104.30922,-0.71105,198.48152,-88.78175,Hambogris,-0.56729,-0.48999,11.41363,3.55697,True,441.15748
3843,99.08265,0.43650,-98.40584,-0.63958,198.86276,-89.34170,Slängpolskorgris,-1.06094,1.02312,9.93896,-3.23519,True,446.21035
3844,99.61751,-0.04075,-96.22058,-0.64681,199.41078,-90.11709,Slängpolskorgris,0.45034,-0.28118,11.24902,1.31483,True,449.97724
3845,100.88398,1.41383,-94.82076,-0.66956,200.67823,-89.97314,Polkagris,0.59662,-1.30332,11.45682,-2.08739,True,457.00950
3846,99.80418,-1.41496,-92.37473,-0.70516,199.61543,-90.63493,Slängpolskorgris,1.27651,-1.36064,10.09674,-3.33889,True,452.83352
3847,100.47058,-0.16987,-102.46963,-0.64943,200.24846,-91.16623,Polkagris,0.63787,-0.96044,10.50273,2.21733,True,451.11810
3848,98.63834,-0.14637,-92.76553,-0.68411,198.46027,-89.23044,Hambogris,-0.61725,0.57305,9.22671,0.77847,True,446.80894
3849,99.32924,-1.18845,-101.17535,-0.68429,199.12951,-91.33053,Slängpolskorgris,-1.11397,-1.07068,11.51363,-0.95605,True,446.05851
3850,101.00999,0.09549,-107.92649,-0.64197,200.78681,-92.52112,Schottisgris,2.25331,-0.03082,10.20219,-0.59350,True,451.08670
3851,100.23811,-0.34054,-95.63244,-0.70805,200.04634,-90.65751,Polkagris,-0.29328,1.03911,10.46364,-2.34443,True,453.37435
3852,101.11865,0.59747,-103.84339,-0.58233,200.88598,-91.56714,Schottisgris,0.39516,0.13325,11.49245,0.21538,True,453.67155
3853,100.22237,0.17221,-96.94065,-0.65038,200.00989,-91.49167,Polkagris,-2.63319,1.01493,10.47989,0.16325,True,452.64153
3854,100.45086,-0.01428,-101.77035,-0.65895,200.24574,-89.79386,Polkagris,-0.15699,1.20971,13.99637,-0.78970,True,451.36910
3855,101.71641,-0.03166,-100.90682,-0.66374,201.50942,-91.06527,Schottisgris,1.43416,-1.70520,13.59979,-2.86059,True,458.12863
3856,101.24389,1.54858,-104.28417,-0.68622,201.05418,-91.70510,Schottisgris,-1.07792,0.60824,10.27355,-2.03024,True,454.07735
3857,98.20699,-1.79148,-100.68548,-0.63144,197.99007,-86.91818,Hambogris,0.82026,-0.28147,10.65223,-0.89252,True,440.69223
3858,100.02355,-0.29668,-97.40825,-0.57822,199.79813,-90.84828,Polkagris,-0.58150,1.12357,9.78545,2.22078,True,451.41364
3859,100.10122,-0.37809,-104.42604,-0.69945,199.90792,-91.26063,Polkagris,0.66240,0.22662,11.11470,-2.58406,True,448.29306
3860,99.83078,0.35593,-98.92130,-0.64825,199.61806,-88.71445,Slängpolskorgris,0.35828,1.53415,11.22596,-1.88818,True,449.69326
3861,99.81722,0.41143,-97.07001,-0.63407,199.61575,-90.41294,Slängpolskorgris,0.69723,0.74549,11.49115,4.09163,True,450.55109
3862,100.63676,0.78687,-92.90716,-0.65315,200.44278,-92.73563,Polkagris,-0.37735,0.27840,12.41404,-2.35996,True,456.73021
3863,100.07620,0.53499,-97.39369,-0.62560,199.85383,-89.25751,Polkagris,0.27473,-0.44942,11.71150,-0.05236,True,451.68414
3864,99.84768,-0.37055,-105.29053,-0.64568,199.63047,-88.07846,Slängpolskorgris,-2.60836,-0.23101,10.88278,-0.42017,True,446.59314
3865,100.17134,0.01635,-100.31895,-0.65786,199.95767,-93.00725,Polkagris,0.39959,1.19144,13.34177,-0.83928,True,450.69723
3866,99.18974,-0.86828,-104.18747,-0.66054,198.99727,-90.65251,Slängpolskorgris,1.07363,-0.71879,10.59224,-2.49895,True,443.85495
3867,100.16107,-1.50823,-106.55718,-0.69939,199.98051,-91.55743,Polkagris,-0.82603,0.35993,13.50971,3.44012,True,447.52678
3868,99.15818,0.26412,-103.04871,-0.65015,198.95623,-89.10682,Slängpolskorgris,-0.50039,-0.10810,9.69634,1.79501,True,444.26657
3869,100.02341,-0.63365,-95.85310,-0.64994,199.81658,-91.97158,Polkagris,3.51768,-0.48540,11.17032,-0.77335,True,452.19047
3870,99.96360,0.43590,-99.45294,-0.64988,199.75011,-90.23070,Slängpolskorgris,0.83607,0.31098,10.24157,-1.77239,True,450.09155
3871,100.79453,1.48082,-99.01921,-0.62706,200.56469,-92.15708,Polkagris,-0.04929,-0.57591,10.36958,-0.12205,True,454.46302
3872,100.25710,-0.68924,-102.05959,-0.68944,200.06021,-92.73908,Polkagris,-1.60736,0.15144,9.78910,-3.17627,True,450.25569
3873,99.17929,-0.68085,-97.19226,-0.70998,199.00526,-90.47702,Slängpolskorgris,-0.13664,-0.79064,10.49945,1.69621,True,447.30033
3874,102.13304,0.70183,-102.64168,-0.67217,201.94404,-97.43617,Polskorgris,0.70035,0.84947,8.37301,-0.49204,True,459.34434
3875,100.98809,-0.40695,-103.36890,-0.65488,200.77969,-92.82172,Polkagris,-1.73356,-2.01380,9.29652,-3.76824,True,453.25601
3876,100.03313,0.97756,-101.40994,-0.63172,199.80632,-88.27803,Polkagris,-2.13620,0.86949,13.67491,0.15467,True,449.46069
3877,99.95488,-0.03559,-102.43329,-0.65341,199.74371,-90.35144,Slängpolskorgris,-0.65857,-1.47486,13.06533,-0.65055,True,448.55778
3878,99.83744,-0.12178,-106.45046,-0.58060,199.62022,-89.43267,Slängpolskorgris,0.93088,0.03802,9.99900,2.91818,True,445.96197
3879,99.09002,-1.31861,-99.60766,-0.65714,198.88517,-90.80717,Slängpolskorgris,-0.07397,0.25782,12.83237,-2.66663,True,445.64627
3880,100.57676,-0.26534,-101.90327,-0.69252,200.38285,-91.77731,Polkagris,0.06912,0.75965,10.83458,-1.78142,True,451.93218
3881,102.71548,-0.15940,-99.39725,-0.61673,202.49070,-93.66753,Polskorgris,0.59559,-0.92840,9.99286,-1.46895,True,463.87879
3882,102.81515,0.67596,-104.25439,-0.64897,202.59658,-91.62994,Polskorgris,0.82632,-0.39430,10.95959,-1.17121,True,461.94855
3883,98.58166,0.34021,-100.87555,-0.62567,198.37376,-88.19504,Hambogris,0.62860,-0.04493,10.39172,3.31821,True,442.47050
3884,100.58257,-1.30948,-91.95948,-0.58794,200.35363,-91.28957,Polkagris,-0.40020,-0.82465,10.47446,-1.35134,True,456.93310
3885,98.44130,0.31386,-96.75078,-0.70498,198.25284,-90.35016,Hambogris,-1.19853,2.49470,10.86011,-1.06902,True,443.83111
3886,97.78427,-0.65866,-98.74099,-0.69125,197.58483,-86.94194,Hambogris,-0.55609,0.77075,11.41331,-2.12688,True,439.55087
3887,100.20130,1.00010,-104.45082,-0.63459,199.98981,-89.40893,Polkagris,-0.79660,-0.54897,12.41129,-3.66225,True,448.78107
3888,100.28757,0.34020,-103.62297,-0.68973,200.08792,-89.39361,Polkagris,-2.57927,0.06213,9.44170,-1.59360,True,449.62635
3889,99.93453,1.30051,-96.88828,-0.66490,199.73755,-89.95835,Slängpolskorgris,1.03093,0.36251,14.43166,4.27423,True,451.22852
3890,100.98649,0.33439,-101.23951,-0.67364,200.78309,-90.68055,Polkagris,-0.51004,-0.25846,10.29922,-1.80271,True,454.31271
3891,101.49892,0.47188,-103.27013,-0.70173,201.30937,-90.78493,Schottisgris,2.28925,-0.92097,12.85340,-3.39084,True,455.85951
3892,99.55614,-0.21679,-98.36144,-0.65925,199.34704,-90.07958,Slängpolskorgris,0.09805,1.40413,9.20516,-2.23169,True,448.59997
3893,102.73779,-0.95813,-102.22007,-0.64702,202.53221,-89.25872,Polskorgris,-0.99219,0.99855,12.19540,1.07797,True,462.57890
3894,99.49242,-0.75231,-99.28277,-0.61991,199.27142,-87.31485,Slängpolskorgris,1.91011,-0.38983,10.35830,-1.95782,True,447.82073
3895,100.13721,0.44337,-98.44179,-0.66118,199.94650,-92.32073,Polkagris,0.02130,0.93890,10.53915,2.66362,True,451.46516
3896,100.26786,-0.41147,-100.94701,-0.68742,200.07323,-90.29425,Polkagris,0.42907,0.04033,10.34607,-1.21425,True,450.86580
3897,101.08085,-0.34724,-98.86633,-0.64146,200.85995,-93.17652,Schottisgris,-1.33121,-1.57579,13.02354,-1.19898,True,455.97107
3898,100.96719,-0.57807,-101.15621,-0.63476,200.74357,-90.42113,Polkagris,0.75281,0.52112,8.85707,0.52743,True,454.25785
3899,100.64951,0.75158,-93.84096,-0.70786,200.46349,-91.27097,Polkagris,-0.66334,0.30036,10.97018,1.54592,True,456.32705
3900,101.61091,0.41218,-99.30283,-0.67760,201.40969,-92.32364,Schottisgris,-0.27813,-0.05219,11.92749,-1.86513,True,458.40312
3901,98.88136,-0.87898,-97.01774,-0.64042,198.67323,-88.49649,Hambogris,-0.69986,-1.23406,11.35075,-1.05526,True,445.89791
3902,99.96786,-0.51510,-101.00456,-0.64196,199.76181,-89.64471,Slängpolskorgris,-1.09378,-1.37434,14.06076,-1.62212,True,449.33703
3903,100.30800,-0.20933,-103.21684,-0.64159,200.10210,-91.48291,Polkagris,0.61739,0.93557,10.34981,1.51613,True,449.93160
3904,99.32860,-0.42795,-96.98004,-0.64865,199.13613,-90.11530,Slängpolskorgris,0.42732,-0.09644,9.63794,0.98472,True,448.15297
3905,99.92667,-0.53417,-104.57935,-0.61860,199.71276,-90.76930,Slängpolskorgris,-0.05557,-0.33305,8.86283,3.25548,True,447.34368
3906,101.70532,-0.32370,-100.17285,-0.62398,201.49471,-92.26530,Schottisgris,-0.13857,0.84070,9.69957,3.47165,True,458.44018
3907,99.34215,-0.09558,-99.90079,-0.61831,199.12647,-88.25873,Slängpolskorgris,-0.27253,-1.70539,9.78477,3.16199,True,446.76033
3908,100.53936,0.64036,-106.00192,-0.63718,200.34016,-92.45403,Polkagris,0.76455,0.08099,11.45621,2.46960,True,449.69582
3909,99.80856,1.75385,-100.23345,-0.71353,199.62162,-89.59550,Slängpolskorgris,-0.36984,2.76002,10.07259,-2.62460,True,448.92608
3910,97.57772,-1.28241,-97.89082,-0.62825,197.36920,-84.55057,Hambogris,1.30834,1.13428,11.12289,0.14671,True,438.94317
3911,101.13503,-0.13864,-100.69226,-0.65784,200.92844,-93.20183,Schottisgris,-0.14424,0.68661,12.17379,-5.19474,True,455.32901
3912,100.26465,-0.17316,-100.72419,-0.70138,200.07024,-88.77808,Polkagris,0.02604,0.97521,12.98301,-1.13151,True,450.96118
3913,99.20826,-1.58036,-98.64434,-0.63627,198.98738,-89.33161,Slängpolskorgris,-1.31688,1.87403,10.65913,-3.45233,True,446.71913
3914,100.34337,-1.00447,-98.01028,-0.62327,200.11718,-90.14443,Polkagris,0.58016,2.02583,10.71253,-0.25515,True,452.71171
3915,99.80859,0.48150,-102.94037,-0.69704,199.62143,-89.09504,Slängpolskorgris,-0.86252,-0.76731,11.11045,1.30405,True,447.57276
3916,100.25793,0.55970,-98.94917,-0.60830,200.05028,-91.14942,Polkagris,0.01544,-0.43956,11.96798,1.65961,True,451.81506
3917,99.44972,-0.92930,-97.70319,-0.60328,199.22581,-90.89516,Slängpolskorgris,-1.59824,-0.82395,11.20767,0.90620,True,448.39701
3918,99.29686,-0.10555,-97.94764,-0.63895,199.07829,-87.68866,Slängpolskorgris,-0.11995,-0.50617,10.78560,-1.98019,True,447.51047
3919,100.56155,1.30840,-104.48151,-0.62682,200.35515,-92.42485,Polkagris,-0.02112,-0.43930,8.43139,0.99792,True,450.56701
3920,98.26263,-1.03041,-100.52131,-0.65988,198.07081,-86.19976,Hambogris,-0.91632,-0.56086,12.27569,-2.96696,True,441.05247
3921,101.47118,1.89166,-104.60253,-0.61932,201.24842,-92.30447,Schottisgris,-0.33935,-0.03354,11.97493,-1.39588,True,455.05464
3922,100.22813,-0.67961,-96.91125,-0.64083,200.01453,-89.56537,Polkagris,-2.92984,-0.69718,10.84875,-1.96315,True,452.68502
3923,99.97942,-0.15087,-104.38919,-0.64268,199.76026,-87.63960,Slängpolskorgris,1.48119,1.24806,8.19728,2.11398,True,447.70252
3924,101.02141,0.93307,-100.87013,-0.66164,200.82942,-92.08125,Schottisgris,-1.60759,-0.33328,7.61447,4.50841,True,454.67198
3925,99.43777,-0.93950,-99.51394,-0.70111,199.24780,-90.33527,Slängpolskorgris,0.61269,-0.45191,10.50844,-1.30866,True,447.43189
3926,100.34822,0.70662,-100.77433,-0.69464,200.17369,-91.76681,Polkagris,-0.19996,-0.55732,10.19254,0.72161,True,451.35392
3927,99.65640,-0.43548,-98.24248,-0.62220,199.42671,-89.20451,Slängpolskorgris,-1.17809,0.90875,14.90378,-3.25239,True,449.16074
3928,97.96879,-0.25082,-97.73242,-0.61844,197.73870,-88.57114,Hambogris,-1.07715,-2.11774,14.89056,-1.36412,True,440.97776
3929,100.99337,-0.67680,-101.06363,-0.64249,200.79517,-94.41814,Polkagris,0.05900,1.61620,10.34137,-2.24810,True,454.43501
3930,100.97068,1.65121,-103.77377,-0.68009,200.78597,-90.12525,Polkagris,0.94636,-0.05445,13.80446,3.38772,True,452.96653
3931,99.89074,-0.03900,-106.37036,-0.59866,199.68158,-90.53330,Slängpolskorgris,-1.19442,0.31551,9.94029,1.38916,True,446.26850
3932,98.69521,0.23581,-105.67610,-0.68613,198.51112,-91.99723,Hambogris,0.72893,1.36422,11.18112,-1.78584,True,440.63802
3933,99.77570,0.15901,-97.55338,-0.62791,199.56306,-91.02057,Slängpolskorgris,-2.87566,-3.49483,12.19866,-1.07269,True,450.10179
3934,97.58319,0.03164,-96.27492,-0.64844,197.36743,-88.77000,Hambogris,-1.18121,0.28087,10.58367,-0.28097,True,439.77851
3935,100.88516,0.45868,-98.64325,-0.69816,200.71005,-91.49466,Polkagris,-1.16485,-0.35289,10.73065,2.69713,True,455.10418
3936,100.10163,0.63587,-102.34613,-0.64407,199.90823,-92.53273,Polkagris,0.64523,-0.90189,10.06259,0.27456,True,449.33509
3937,99.59273,-0.03579,-99.19206,-0.69664,199.39762,-85.55175,Slängpolskorgris,0.20592,-1.32025,8.93976,-3.34883,True,448.36764
3938,101.11753,-1.07310,-101.37496,-0.62001,200.88512,-93.41986,Schottisgris,1.59848,0.61012,13.14872,-1.37024,True,454.90018
3939,99.45396,-0.22432,-102.55586,-0.62582,199.23085,-89.67444,Slängpolskorgris,0.07137,-0.06559,9.58431,-1.97146,True,445.99185
3940,98.76509,-0.32691,-99.15108,-0.69247,198.57258,-88.89192,Hambogris,2.00466,1.80051,11.91203,-1.41856,True,444.24991
3941,99.63787,0.11646,-98.51427,-0.71209,199.46332,-89.39957,Slängpolskorgris,-0.38459,1.21267,10.94691,3.23113,True,448.93219
3942,98.57165,0.17430,-93.92888,-0.66460,198.36997,-89.37998,Hambogris,-1.17920,-1.45977,13.08088,-1.73236,True,445.89380
3943,98.46678,-0.04668,-99.13186,-0.64214,198.26559,-89.05018,Hambogris,-0.21918,0.05682,12.87015,-0.03440,True,442.76796
3944,100.81655,-0.74086,-94.82430,-0.69955,200.62175,-90.77639,Polkagris,-0.44860,-1.49609,11.34248,-2.32984,True,456.67061
3945,100.36509,-0.38084,-105.36091,-0.64301,200.14715,-91.02781,Polkagris,-0.55734,0.38387,10.36331,-1.84192,True,449.14499
3946,99.20228,0.03614,-101.81345,-0.63061,198.98750,-90.59016,Slängpolskorgris,-0.10022,-0.68121,15.18074,-1.28137,True,445.10467
3947,98.60624,0.56092,-99.06595,-0.63950,198.40020,-89.34395,Hambogris,1.61660,-2.22076,13.20594,-0.88211,True,443.49821
3948,99.72837,-1.02946,-100.14797,-0.67204,199.52454,-90.23080,Slängpolskorgris,3.04116,-4.41490,11.59295,-0.93824,True,448.56786
3949,100.62381,-0.01119,-95.98917,-0.65541,200.40598,-88.68611,Polkagris,-0.13419,1.53133,13.55710,-1.29872,True,455.12448
3950,99.66760,0.23068,-98.72350,-0.64105,199.44896,-86.69886,Slängpolskorgris,-1.08807,-0.58691,8.03512,-1.84000,True,448.97625
3951,102.16356,0.11550,-104.68185,-0.64066,201.95010,-94.24755,Polskorgris,-0.94313,0.12059,10.65523,-1.57071,True,458.47688
3952,98.80588,0.00120,-97.68600,-0.61895,198.58104,-90.00567,Hambogris,-1.70749,-0.56177,14.66943,-1.26555,True,445.18639
3953,100.68421,-0.28014,-98.59140,-0.57676,200.46311,-87.79896,Polkagris,-0.73500,-0.64046,11.83179,-3.20483,True,454.12537
3954,100.27895,0.45366,-104.54127,-0.62899,200.07030,-92.71201,Polkagris,-0.49459,-0.61741,13.56877,0.47113,True,449.12409
3955,100.12720,-0.42764,-101.12440,-0.58076,199.90982,-90.98865,Polkagris,-0.39523,0.56169,11.94001,1.86373,True,450.07382
3956,101.21039,1.01291,-101.70618,-0.65100,201.01265,-91.36659,Schottisgris,0.65540,0.46320,12.63328,-2.18643,True,455.19886
3957,99.42033,-1.24491,-101.32988,-0.64331,199.22192,-89.06714,Slängpolskorgris,1.91959,0.98590,12.73035,0.17261,True,446.43671
3958,101.48197,0.94586,-100.07253,-0.69973,201.28586,-94.80811,Schottisgris,0.41424,2.02842,12.20220,-2.95013,True,457.37356
3959,99.70902,0.52539,-101.39485,-0.59880,199.49100,-91.95345,Slängpolskorgris,-0.15743,1.31207,11.45772,2.68544,True,447.84769
3960,99.98180,0.32110,-96.22803,-0.66508,199.77632,-91.57990,Slängpolskorgris,1.67012,-0.41377,12.19942,-1.70050,True,451.79497
3961,100.37460,0.64258,-105.50633,-0.64192,200.14977,-90.10381,Polkagris,0.28032,-1.40509,13.05414,-1.68169,True,449.11983
3962,100.81782,1.07576,-97.60483,-0.66518,200.60885,-90.50638,Polkagris,-2.30564,1.99352,12.19464,-1.96899,True,455.28666
3963,100.29875,0.00803,-95.22886,-0.70718,200.11803,-90.33736,Polkagris,0.07596,0.83025,9.21861,-0.23907,True,453.87934
3964,100.20151,-0.43498,-105.27094,-0.59825,199.98159,-91.11825,Polkagris,0.60331,0.02919,9.59778,1.44888,True,448.37209
3965,99.14472,0.76396,-96.22773,-0.69578,198.94832,-85.91656,Slängpolskorgris,-0.54916,3.31088,11.71891,-2.07959,True,447.60976
3966,99.92173,-0.67939,-98.30112,-0.68525,199.73415,-90.36399,Slängpolskorgris,-0.15074,0.89634,11.54719,1.46846,True,450.45808
3967,99.99486,-0.50686,-98.44108,-0.66017,199.78656,-90.74929,Slängpolskorgris,-0.41709,-2.50146,9.68293,1.23683,True,450.75378
3968,99.78753,-0.79675,-101.70059,-0.64464,199.57217,-87.57855,Slängpolskorgris,1.49055,-2.70688,12.16070,-4.40310,True,448.08735
3969,99.09142,-0.38374,-92.80183,-0.65147,198.87714,-89.44697,Slängpolskorgris,0.27374,-0.08934,10.86769,-2.41956,True,449.05620
3970,100.33567,0.10755,-95.53616,-0.66038,200.14551,-89.32512,Polkagris,-0.04273,-0.00706,6.77748,2.89299,True,453.91025
3971,99.71809,0.04331,-99.01945,-0.61570,199.50173,-89.83447,Slängpolskorgris,-2.00322,-0.44767,11.86030,1.02220,True,449.08071
3972,98.59054,0.59015,-96.08012,-0.66205,198.37188,-87.65122,Hambogris,2.26385,0.85098,13.02230,0.19194,True,444.91265
3973,100.27179,-0.08142,-98.92369,-0.64671,200.05490,-90.15126,Polkagris,-1.10006,1.03112,12.28819,-1.40648,True,451.89709
3974,99.76359,-0.61139,-98.44099,-0.61749,199.53752,-89.57184,Slängpolskorgris,-0.81335,-0.72952,12.12148,-2.63516,True,449.59746
3975,100.27049,-0.48064,-100.50117,-0.62746,200.06390,-89.65309,Polkagris,0.34506,-0.17718,10.31498,3.19797,True,451.10188
3976,99.93891,0.30139,-100.32087,-0.59597,199.72581,-88.68149,Slängpolskorgris,0.64249,0.23391,10.35147,1.84420,True,449.53413
3977,100.67758,0.63704,-100.62885,-0.66451,200.47261,-90.84000,Polkagris,1.98587,-1.75604,10.94693,-2.58598,True,453.07346
3978,99.36798,-0.91385,-98.40603,-0.58452,199.15297,-89.80687,Slängpolskorgris,-0.39426,-1.16199,12.87634,1.66443,True,447.63687
3979,100.86624,1.47412,-103.55606,-0.64859,200.65853,-91.99572,Polkagris,-0.95561,-0.33836,7.71621,3.87408,True,452.55316
3980,101.15186,-0.21640,-100.91053,-0.65981,200.96600,-93.11102,Schottisgris,-0.44778,0.30422,12.93107,4.44335,True,455.30405
3981,99.17678,-1.16900,-92.09253,-0.68980,198.98269,-89.83478,Slängpolskorgris,-1.98143,-0.36962,11.59638,-0.95863,True,449.83763
3982,98.77853,-0.88317,-97.73985,-0.68445,198.57680,-89.85736,Hambogris,0.21232,-0.00726,12.73255,-0.85276,True,445.02271
3983,100.05349,1.37986,-103.52217,-0.63000,199.84806,-88.19557,Polkagris,0.43799,-0.46052,10.66006,1.07298,True,448.50636
3984,99.01911,0.22057,-101.31866,-0.62443,198.78959,-90.92423,Slängpolskorgris,-1.77519,-0.46590,9.44258,0.94386,True,444.43624
3985,101.38698,0.31776,-99.40005,-0.66170,201.18984,-89.92008,Schottisgris,-0.40463,-0.23541,6.16401,-2.67643,True,457.23485
3986,99.72546,0.09391,-100.52516,-0.69706,199.53263,-88.13355,Slängpolskorgris,0.19514,1.28966,10.47757,-1.17611,True,448.36473
3987,100.47511,1.72377,-102.10877,-0.65140,200.26125,-91.75386,Polkagris,0.10766,-2.53976,10.51793,-3.35925,True,451.32117
3988,101.48983,-0.05536,-104.01447,-0.65947,201.27818,-91.35922,Schottisgris,-0.78241,-1.00760,10.52758,-2.54409,True,455.44189
3989,100.64565,-0.03116,-101.60380,-0.60911,200.42997,-90.31817,Polkagris,-0.32288,0.56965,10.69416,-0.17086,True,452.42637
3990,101.52357,0.49951,-103.15978,-0.66596,201.31504,-90.79308,Schottisgris,1.81863,-0.65951,9.23810,-1.24119,True,456.03796
3991,98.95206,0.07537,-96.46614,-0.62902,198.75016,-88.09147,Hambogris,3.20081,0.73253,12.16388,-0.71037,True,446.52725
3992,98.88892,-1.20043,-95.93850,-0.61758,198.66256,-90.91146,Hambogris,0.99954,0.64361,12.40483,-3.08173,True,446.47534
3993,100.48617,-0.20151,-100.64649,-0.63822,200.26910,-90.80608,Polkagris,2.16229,0.56219,11.79255,-2.15349,True,452.10761
3994,98.77053,-0.96715,-100.60380,-0.70833,198.57719,-87.16219,Hambogris,-0.27509,0.00791,9.59529,-0.23803,True,443.55074
3995,99.72600,0.99850,-96.91309,-0.66619,199.53634,-90.13971,Slängpolskorgris,-0.43313,1.56625,11.56335,-1.72837,True,450.17344
3996,98.55002,0.73838,-101.00261,-0.68336,198.35356,-88.56740,Hambogris,-0.92543,1.68544,12.70117,-1.10342,True,442.24880
3997,101.66435,1.02208,-99.44408,-0.58525,201.43609,-92.59458,Schottisgris,-0.79204,0.29963,11.83377,1.64216,True,458.59969
3998,100.85872,0.41980,-98.46687,-0.67460,200.65843,-91.77767,Polkagris,0.21459,-0.17360,10.45575,-1.09250,True,455.06014
3999,100.59510,-0.39377,-102.29459,-0.64450,200.40164,-93.71063,Polkagris,0.34178,1.57543,9.12271,-0.51304,True,451.82821
4000,100.81356,-0.35271,-99.75898,-0.70422,200.61974,-94.13375,Polkagris,-0.59099,-0.76582,12.10759,-3.07485,True,454.18832
4001,98.98684,0.14070,-100.85413,-0.67379,198.79282,-91.27464,Hambogris,0.07436,1.17248,10.69642,2.27788,True,444.50711
4002,102.26644,0.68671,-102.25008,-0.64680,202.05129,-93.33177,Polskorgris,-2.07008,1.87508,8.59053,1.17747,True,460.20714
4003,98.86195,-0.60264,-98.50482,-0.65369,198.65891,-88.03550,Hambogris,2.16439,2.48653,10.33319,3.15816,True,445.05736
